timeSeriesDesc,geoLevelDesc,geoLevelValueDesc,label,counts,countsPercentage,countsMales,countsPercentageMales,countsFemales,countsPercentageFemales,Province,District,Municipality,ReportType
Census 2022,Municipality,Ray Nkonyeni,WHITE,35758,9.9,,,,,KwaZulu-Natal,Ugu,Ray Nkonyeni,DsPopulationGroups
Census 2022,Municipality,Ray Nkonyeni,OTHER,633,0.2,,,,,KwaZulu-Natal,Ugu,Ray Nkonyeni,DsPopulationGroups
Census 2022,Municipality,Umdoni,BLACK AFRICAN,123358,78.9,,,,,KwaZulu-Natal,Ugu,Umdoni,DsPopulationGroups
Census 2022,Municipality,Umdoni,COLOURED,896,0.6,,,,,KwaZulu-Natal,Ugu,Umdoni,DsPopulationGroups
Census 2022,Municipality,Umdoni,INDIAN/ASIAN,20778,13.3,,,,,KwaZulu-Natal,Ugu,Umdoni,DsPopulationGroups
Census 2022,Municipality,Umdoni,WHITE,11155,7.1,,,,,KwaZulu-Natal,Ugu,Umdoni,DsPopulationGroups
Census 2022,Municipality,Umdoni,OTHER,243,0.2,,,,,KwaZulu-Natal,Ugu,Umdoni,DsPopulationGroups
Census 2022,Municipality,uMuziwabantu,BLACK AFRICAN,112872,97.5,,,,,KwaZulu-Natal,Ugu,uMuziwabantu,DsPopulationGroups
Census 2022,Municipality,uMuziwabantu,COLOURED,1601,1.4,,,,,KwaZulu-Natal,Ugu,uMuziwabantu,DsPopulationGroups
Census 2022,Municipality,uMuziwabantu,INDIAN/ASIAN,627,0.5,,,,,KwaZulu-Natal,Ugu,uMuziwabantu,DsPopulationGroups
Census 2022,Municipality,uMuziwabantu,WHITE,524,0.5,,,,,KwaZulu-Natal,Ugu,uMuziwabantu,DsPopulationGroups
Census 2022,Municipality,uMuziwabantu,OTHER,150,0.1,,,,,KwaZulu-Natal,Ugu,uMuziwabantu,DsPopulationGroups
Census 2022,Municipality,Umzumbe,BLACK AFRICAN,138602,99.7,,,,,KwaZulu-Natal,Ugu,Umzumbe,DsPopulationGroups
Census 2022,Municipality,Umzumbe,COLOURED,208,0.1,,,,,KwaZulu-Natal,Ugu,Umzumbe,DsPopulationGroups
Census 2022,Municipality,Umzumbe,INDIAN/ASIAN,124,0.1,,,,,KwaZulu-Natal,Ugu,Umzumbe,DsPopulationGroups
Census 2022,Municipality,Umzumbe,WHITE,72,0.1,,,,,KwaZulu-Natal,Ugu,Umzumbe,DsPopulationGroups
Census 2022,Municipality,Umzumbe,OTHER,35,0.0,,,,,KwaZulu-Natal,Ugu,Umzumbe,DsPopulationGroups
Census 2022,Municipality,Impendle,BLACK AFRICAN,35852,97.8,,,,,KwaZulu-Natal,Umgungundlovu,Impendle,DsPopulationGroups
Census 2022,Municipality,Impendle,COLOURED,72,0.2,,,,,KwaZulu-Natal,Umgungundlovu,Impendle,DsPopulationGroups
Census 2022,Municipality,Impendle,INDIAN/ASIAN,74,0.2,,,,,KwaZulu-Natal,Umgungundlovu,Impendle,DsPopulationGroups
Census 2022,Municipality,Impendle,WHITE,626,1.7,,,,,KwaZulu-Natal,Umgungundlovu,Impendle,DsPopulationGroups
Census 2022,Municipality,Impendle,OTHER,24,0.1,,,,,KwaZulu-Natal,Umgungundlovu,Impendle,DsPopulationGroups
Census 2022,Municipality,Mkhambathini,BLACK AFRICAN,59009,95.7,,,,,KwaZulu-Natal,Umgungundlovu,Mkhambathini,DsPopulationGroups
Census 2022,Municipality,Mkhambathini,COLOURED,196,0.3,,,,,KwaZulu-Natal,Umgungundlovu,Mkhambathini,DsPopulationGroups
Census 2022,Municipality,Mkhambathini,INDIAN/ASIAN,580,0.9,,,,,KwaZulu-Natal,Umgungundlovu,Mkhambathini,DsPopulationGroups
Census 2022,Municipality,Mkhambathini,WHITE,1793,2.9,,,,,KwaZulu-Natal,Umgungundlovu,Mkhambathini,DsPopulationGroups
Census 2022,Municipality,Mkhambathini,OTHER,66,0.1,,,,,KwaZulu-Natal,Umgungundlovu,Mkhambathini,DsPopulationGroups
Census 2022,Municipality,Mpofana,BLACK AFRICAN,29968,89.8,,,,,KwaZulu-Natal,Umgungundlovu,Mpofana,DsPopulationGroups
Census 2022,Municipality,Mpofana,COLOURED,196,0.6,,,,,KwaZulu-Natal,Umgungundlovu,Mpofana,DsPopulationGroups
Census 2022,Municipality,Mpofana,INDIAN/ASIAN,1172,3.5,,,,,KwaZulu-Natal,Umgungundlovu,Mpofana,DsPopulationGroups
Census 2022,Municipality,Mpofana,WHITE,1975,5.9,,,,,KwaZulu-Natal,Umgungundlovu,Mpofana,DsPopulationGroups
Census 2022,Municipality,Mpofana,OTHER,71,0.2,,,,,KwaZulu-Natal,Umgungundlovu,Mpofana,DsPopulationGroups
Census 2022,Municipality,Richmond,BLACK AFRICAN,60070,95.8,,,,,KwaZulu-Natal,Umgungundlovu,Richmond,DsPopulationGroups
Census 2022,Municipality,Richmond,COLOURED,616,1.0,,,,,KwaZulu-Natal,Umgungundlovu,Richmond,DsPopulationGroups
Census 2022,Municipality,Richmond,INDIAN/ASIAN,900,1.4,,,,,KwaZulu-Natal,Umgungundlovu,Richmond,DsPopulationGroups
Census 2022,Municipality,Richmond,WHITE,1081,1.7,,,,,KwaZulu-Natal,Umgungundlovu,Richmond,DsPopulationGroups
Census 2022,Municipality,Richmond,OTHER,40,0.1,,,,,KwaZulu-Natal,Umgungundlovu,Richmond,DsPopulationGroups
Census 2022,Municipality,The Msunduzi,BLACK AFRICAN,635994,77.8,,,,,KwaZulu-Natal,Umgungundlovu,The Msunduzi,DsPopulationGroups
Census 2022,Municipality,The Msunduzi,COLOURED,24214,3.0,,,,,KwaZulu-Natal,Umgungundlovu,The Msunduzi,DsPopulationGroups
Census 2022,Municipality,The Msunduzi,INDIAN/ASIAN,113400,13.9,,,,,KwaZulu-Natal,Umgungundlovu,The Msunduzi,DsPopulationGroups
Census 2022,Municipality,The Msunduzi,WHITE,41244,5.0,,,,,KwaZulu-Natal,Umgungundlovu,The Msunduzi,DsPopulationGroups
Census 2022,Municipality,The Msunduzi,OTHER,2661,0.3,,,,,KwaZulu-Natal,Umgungundlovu,The Msunduzi,DsPopulationGroups
Census 2022,Municipality,uMngeni,BLACK AFRICAN,70088,66.7,,,,,KwaZulu-Natal,Umgungundlovu,uMngeni,DsPopulationGroups
Census 2022,Municipality,uMngeni,COLOURED,2365,2.3,,,,,KwaZulu-Natal,Umgungundlovu,uMngeni,DsPopulationGroups
Census 2022,Municipality,uMngeni,INDIAN/ASIAN,8003,7.6,,,,,KwaZulu-Natal,Umgungundlovu,uMngeni,DsPopulationGroups
Census 2022,Municipality,uMngeni,WHITE,24013,22.9,,,,,KwaZulu-Natal,Umgungundlovu,uMngeni,DsPopulationGroups
Census 2022,Municipality,uMngeni,OTHER,562,0.5,,,,,KwaZulu-Natal,Umgungundlovu,uMngeni,DsPopulationGroups
Census 2022,Municipality,uMshwathi,BLACK AFRICAN,112080,94.7,,,,,KwaZulu-Natal,Umgungundlovu,uMshwathi,DsPopulationGroups
Census 2022,Municipality,uMshwathi,COLOURED,358,0.3,,,,,KwaZulu-Natal,Umgungundlovu,uMshwathi,DsPopulationGroups
Census 2022,Municipality,uMshwathi,INDIAN/ASIAN,2488,2.1,,,,,KwaZulu-Natal,Umgungundlovu,uMshwathi,DsPopulationGroups
Census 2022,Municipality,uMshwathi,WHITE,3307,2.8,,,,,KwaZulu-Natal,Umgungundlovu,uMshwathi,DsPopulationGroups
Census 2022,Municipality,uMshwathi,OTHER,161,0.1,,,,,KwaZulu-Natal,Umgungundlovu,uMshwathi,DsPopulationGroups
Census 2022,Municipality,Big Five Hlabisa,BLACK AFRICAN,129616,98.4,,,,,KwaZulu-Natal,Umkhanyakude,Big Five Hlabisa,DsPopulationGroups
Census 2022,Municipality,Big Five Hlabisa,COLOURED,264,0.2,,,,,KwaZulu-Natal,Umkhanyakude,Big Five Hlabisa,DsPopulationGroups
Census 2022,Municipality,Big Five Hlabisa,INDIAN/ASIAN,257,0.2,,,,,KwaZulu-Natal,Umkhanyakude,Big Five Hlabisa,DsPopulationGroups
Census 2022,Municipality,Big Five Hlabisa,WHITE,1389,1.1,,,,,KwaZulu-Natal,Umkhanyakude,Big Five Hlabisa,DsPopulationGroups
Census 2022,Municipality,Big Five Hlabisa,OTHER,146,0.1,,,,,KwaZulu-Natal,Umkhanyakude,Big Five Hlabisa,DsPopulationGroups
Census 2022,Municipality,Jozini,BLACK AFRICAN,197666,99.3,,,,,KwaZulu-Natal,Umkhanyakude,Jozini,DsPopulationGroups
Census 2022,Municipality,Jozini,COLOURED,271,0.1,,,,,KwaZulu-Natal,Umkhanyakude,Jozini,DsPopulationGroups
Census 2022,Municipality,Jozini,INDIAN/ASIAN,370,0.2,,,,,KwaZulu-Natal,Umkhanyakude,Jozini,DsPopulationGroups
Census 2022,Municipality,Jozini,WHITE,541,0.3,,,,,KwaZulu-Natal,Umkhanyakude,Jozini,DsPopulationGroups
Census 2022,Municipality,Jozini,OTHER,279,0.1,,,,,KwaZulu-Natal,Umkhanyakude,Jozini,DsPopulationGroups
Census 2022,Municipality,Mtubatuba,BLACK AFRICAN,212039,98.2,,,,,KwaZulu-Natal,Umkhanyakude,Mtubatuba,DsPopulationGroups
Census 2022,Municipality,Mtubatuba,COLOURED,802,0.4,,,,,KwaZulu-Natal,Umkhanyakude,Mtubatuba,DsPopulationGroups
Census 2022,Municipality,Mtubatuba,INDIAN/ASIAN,850,0.4,,,,,KwaZulu-Natal,Umkhanyakude,Mtubatuba,DsPopulationGroups
Census 2022,Municipality,Mtubatuba,WHITE,2013,0.9,,,,,KwaZulu-Natal,Umkhanyakude,Mtubatuba,DsPopulationGroups
Census 2022,Municipality,Mtubatuba,OTHER,130,0.1,,,,,KwaZulu-Natal,Umkhanyakude,Mtubatuba,DsPopulationGroups
Census 2022,Municipality,Umhlabuyalingana,BLACK AFRICAN,190218,99.3,,,,,KwaZulu-Natal,Umkhanyakude,Umhlabuyalingana,DsPopulationGroups
Census 2022,Municipality,Umhlabuyalingana,COLOURED,331,0.2,,,,,KwaZulu-Natal,Umkhanyakude,Umhlabuyalingana,DsPopulationGroups
Census 2022,Municipality,Umhlabuyalingana,INDIAN/ASIAN,231,0.1,,,,,KwaZulu-Natal,Umkhanyakude,Umhlabuyalingana,DsPopulationGroups
Census 2022,Municipality,Umhlabuyalingana,WHITE,701,0.4,,,,,KwaZulu-Natal,Umkhanyakude,Umhlabuyalingana,DsPopulationGroups
Census 2022,Municipality,Umhlabuyalingana,OTHER,168,0.1,,,,,KwaZulu-Natal,Umkhanyakude,Umhlabuyalingana,DsPopulationGroups
Census 2022,Municipality,Endumeni,BLACK AFRICAN,80323,80.3,,,,,KwaZulu-Natal,Umzinyathi,Endumeni,DsPopulationGroups
Census 2022,Municipality,Endumeni,COLOURED,3120,3.1,,,,,KwaZulu-Natal,Umzinyathi,Endumeni,DsPopulationGroups
Census 2022,Municipality,Endumeni,INDIAN/ASIAN,8296,8.3,,,,,KwaZulu-Natal,Umzinyathi,Endumeni,DsPopulationGroups
Census 2022,Municipality,Endumeni,WHITE,7909,7.9,,,,,KwaZulu-Natal,Umzinyathi,Endumeni,DsPopulationGroups
Census 2022,Municipality,Endumeni,OTHER,383,0.4,,,,,KwaZulu-Natal,Umzinyathi,Endumeni,DsPopulationGroups
Census 2022,Municipality,Msinga,BLACK AFRICAN,205042,99.5,,,,,KwaZulu-Natal,Umzinyathi,Msinga,DsPopulationGroups
Census 2022,Municipality,Msinga,COLOURED,283,0.1,,,,,KwaZulu-Natal,Umzinyathi,Msinga,DsPopulationGroups
Census 2022,Municipality,Msinga,INDIAN/ASIAN,247,0.1,,,,,KwaZulu-Natal,Umzinyathi,Msinga,DsPopulationGroups
Census 2022,Municipality,Msinga,WHITE,304,0.1,,,,,KwaZulu-Natal,Umzinyathi,Msinga,DsPopulationGroups
Census 2022,Municipality,Msinga,OTHER,120,0.1,,,,,KwaZulu-Natal,Umzinyathi,Msinga,DsPopulationGroups
Census 2022,Municipality,Nqutu,BLACK AFRICAN,200207,99.5,,,,,KwaZulu-Natal,Umzinyathi,Nqutu,DsPopulationGroups
Census 2022,Municipality,Nqutu,COLOURED,331,0.2,,,,,KwaZulu-Natal,Umzinyathi,Nqutu,DsPopulationGroups
Census 2022,Municipality,Nqutu,INDIAN/ASIAN,277,0.1,,,,,KwaZulu-Natal,Umzinyathi,Nqutu,DsPopulationGroups
Census 2022,Municipality,Nqutu,WHITE,125,0.1,,,,,KwaZulu-Natal,Umzinyathi,Nqutu,DsPopulationGroups
Census 2022,Municipality,Nqutu,OTHER,190,0.1,,,,,KwaZulu-Natal,Umzinyathi,Nqutu,DsPopulationGroups
Census 2022,Municipality,Umvoti,BLACK AFRICAN,132402,93.2,,,,,KwaZulu-Natal,Umzinyathi,Umvoti,DsPopulationGroups
Census 2022,Municipality,Umvoti,COLOURED,859,0.6,,,,,KwaZulu-Natal,Umzinyathi,Umvoti,DsPopulationGroups
Census 2022,Municipality,Umvoti,INDIAN/ASIAN,5453,3.8,,,,,KwaZulu-Natal,Umzinyathi,Umvoti,DsPopulationGroups
Census 2022,Municipality,Umvoti,WHITE,3007,2.1,,,,,KwaZulu-Natal,Umzinyathi,Umvoti,DsPopulationGroups
Census 2022,Municipality,Umvoti,OTHER,312,0.2,,,,,KwaZulu-Natal,Umzinyathi,Umvoti,DsPopulationGroups
Census 2022,Municipality,Alfred Duma,BLACK AFRICAN,381851,92.0,,,,,KwaZulu-Natal,Uthukela,Alfred Duma,DsPopulationGroups
Census 2022,Municipality,Alfred Duma,COLOURED,4261,1.0,,,,,KwaZulu-Natal,Uthukela,Alfred Duma,DsPopulationGroups
Census 2022,Municipality,Alfred Duma,INDIAN/ASIAN,19559,4.7,,,,,KwaZulu-Natal,Uthukela,Alfred Duma,DsPopulationGroups
Census 2022,Municipality,Alfred Duma,WHITE,8375,2.0,,,,,KwaZulu-Natal,Uthukela,Alfred Duma,DsPopulationGroups
Census 2022,Municipality,Alfred Duma,OTHER,984,0.2,,,,,KwaZulu-Natal,Uthukela,Alfred Duma,DsPopulationGroups
Census 2022,Municipality,Inkosi Langalibalele,BLACK AFRICAN,218675,94.7,,,,,KwaZulu-Natal,Uthukela,Inkosi Langalibalele,DsPopulationGroups
Census 2022,Municipality,Inkosi Langalibalele,COLOURED,2184,0.9,,,,,KwaZulu-Natal,Uthukela,Inkosi Langalibalele,DsPopulationGroups
Census 2022,Municipality,Inkosi Langalibalele,INDIAN/ASIAN,7939,3.4,,,,,KwaZulu-Natal,Uthukela,Inkosi Langalibalele,DsPopulationGroups
Census 2022,Municipality,Inkosi Langalibalele,WHITE,1830,0.8,,,,,KwaZulu-Natal,Uthukela,Inkosi Langalibalele,DsPopulationGroups
Census 2022,Municipality,Inkosi Langalibalele,OTHER,262,0.1,,,,,KwaZulu-Natal,Uthukela,Inkosi Langalibalele,DsPopulationGroups
Census 2022,Municipality,Okhahlamba,BLACK AFRICAN,140000,97.8,,,,,KwaZulu-Natal,Uthukela,Okhahlamba,DsPopulationGroups
Census 2022,Municipality,Okhahlamba,COLOURED,314,0.2,,,,,KwaZulu-Natal,Uthukela,Okhahlamba,DsPopulationGroups
Census 2022,Municipality,Okhahlamba,INDIAN/ASIAN,360,0.3,,,,,KwaZulu-Natal,Uthukela,Okhahlamba,DsPopulationGroups
Census 2022,Municipality,Okhahlamba,WHITE,2280,1.6,,,,,KwaZulu-Natal,Uthukela,Okhahlamba,DsPopulationGroups
Census 2022,Municipality,Okhahlamba,OTHER,163,0.1,,,,,KwaZulu-Natal,Uthukela,Okhahlamba,DsPopulationGroups
Census 2022,Municipality,Abaqulusi,BLACK AFRICAN,237207,96.0,,,,,KwaZulu-Natal,Zululand,Abaqulusi,DsPopulationGroups
Census 2022,Municipality,Abaqulusi,COLOURED,1384,0.6,,,,,KwaZulu-Natal,Zululand,Abaqulusi,DsPopulationGroups
Census 2022,Municipality,Abaqulusi,INDIAN/ASIAN,1041,0.4,,,,,KwaZulu-Natal,Zululand,Abaqulusi,DsPopulationGroups
Census 2022,Municipality,Abaqulusi,WHITE,7200,2.9,,,,,KwaZulu-Natal,Zululand,Abaqulusi,DsPopulationGroups
Census 2022,Municipality,Abaqulusi,OTHER,359,0.1,,,,,KwaZulu-Natal,Zululand,Abaqulusi,DsPopulationGroups
Census 2022,Municipality,eDumbe,BLACK AFRICAN,94561,97.8,,,,,KwaZulu-Natal,Zululand,eDumbe,DsPopulationGroups
Census 2022,Municipality,eDumbe,COLOURED,167,0.2,,,,,KwaZulu-Natal,Zululand,eDumbe,DsPopulationGroups
Census 2022,Municipality,eDumbe,INDIAN/ASIAN,182,0.2,,,,,KwaZulu-Natal,Zululand,eDumbe,DsPopulationGroups
Census 2022,Municipality,eDumbe,WHITE,1786,1.8,,,,,KwaZulu-Natal,Zululand,eDumbe,DsPopulationGroups
Census 2022,Municipality,eDumbe,OTHER,36,0.0,,,,,KwaZulu-Natal,Zululand,eDumbe,DsPopulationGroups
Census 2022,Municipality,Nongoma,BLACK AFRICAN,224571,99.7,,,,,KwaZulu-Natal,Zululand,Nongoma,DsPopulationGroups
Census 2022,Municipality,Nongoma,COLOURED,282,0.1,,,,,KwaZulu-Natal,Zululand,Nongoma,DsPopulationGroups
Census 2022,Municipality,Nongoma,INDIAN/ASIAN,225,0.1,,,,,KwaZulu-Natal,Zululand,Nongoma,DsPopulationGroups
Census 2022,Municipality,Nongoma,WHITE,103,0.0,,,,,KwaZulu-Natal,Zululand,Nongoma,DsPopulationGroups
Census 2022,Municipality,Nongoma,OTHER,50,0.0,,,,,KwaZulu-Natal,Zululand,Nongoma,DsPopulationGroups
Census 2022,Municipality,Ulundi,BLACK AFRICAN,221074,99.6,,,,,KwaZulu-Natal,Zululand,Ulundi,DsPopulationGroups
Census 2022,Municipality,Ulundi,COLOURED,349,0.2,,,,,KwaZulu-Natal,Zululand,Ulundi,DsPopulationGroups
Census 2022,Municipality,Ulundi,INDIAN/ASIAN,161,0.1,,,,,KwaZulu-Natal,Zululand,Ulundi,DsPopulationGroups
Census 2022,Municipality,Ulundi,WHITE,186,0.1,,,,,KwaZulu-Natal,Zululand,Ulundi,DsPopulationGroups
Census 2022,Municipality,Ulundi,OTHER,171,0.1,,,,,KwaZulu-Natal,Zululand,Ulundi,DsPopulationGroups
Census 2022,Municipality,uPhongolo,BLACK AFRICAN,148933,98.3,,,,,KwaZulu-Natal,Zululand,uPhongolo,DsPopulationGroups
Census 2022,Municipality,uPhongolo,COLOURED,309,0.2,,,,,KwaZulu-Natal,Zululand,uPhongolo,DsPopulationGroups
Census 2022,Municipality,uPhongolo,INDIAN/ASIAN,307,0.2,,,,,KwaZulu-Natal,Zululand,uPhongolo,DsPopulationGroups
Census 2022,Municipality,uPhongolo,WHITE,1747,1.2,,,,,KwaZulu-Natal,Zululand,uPhongolo,DsPopulationGroups
Census 2022,Municipality,uPhongolo,OTHER,232,0.2,,,,,KwaZulu-Natal,Zululand,uPhongolo,DsPopulationGroups
Census 2022,Municipality,Blouberg,BLACK AFRICAN,190215,99.0,,,,,Limpopo,Capricorn,Blouberg,DsPopulationGroups
Census 2022,Municipality,Blouberg,COLOURED,302,0.2,,,,,Limpopo,Capricorn,Blouberg,DsPopulationGroups
Census 2022,Municipality,Blouberg,INDIAN/ASIAN,501,0.3,,,,,Limpopo,Capricorn,Blouberg,DsPopulationGroups
Census 2022,Municipality,Blouberg,WHITE,768,0.4,,,,,Limpopo,Capricorn,Blouberg,DsPopulationGroups
Census 2022,Municipality,Blouberg,OTHER,255,0.1,,,,,Limpopo,Capricorn,Blouberg,DsPopulationGroups
Census 2022,Municipality,Lepele-Nkumpi,BLACK AFRICAN,282315,99.3,,,,,Limpopo,Capricorn,Lepele-Nkumpi,DsPopulationGroups
Census 2022,Municipality,Lepele-Nkumpi,COLOURED,416,0.1,,,,,Limpopo,Capricorn,Lepele-Nkumpi,DsPopulationGroups
Census 2022,Municipality,Lepele-Nkumpi,INDIAN/ASIAN,741,0.3,,,,,Limpopo,Capricorn,Lepele-Nkumpi,DsPopulationGroups
Census 2022,Municipality,Lepele-Nkumpi,WHITE,521,0.2,,,,,Limpopo,Capricorn,Lepele-Nkumpi,DsPopulationGroups
Census 2022,Municipality,Lepele-Nkumpi,OTHER,286,0.1,,,,,Limpopo,Capricorn,Lepele-Nkumpi,DsPopulationGroups
Census 2022,Municipality,Molemole,BLACK AFRICAN,124978,98.4,,,,,Limpopo,Capricorn,Molemole,DsPopulationGroups
Census 2022,Municipality,Molemole,COLOURED,207,0.2,,,,,Limpopo,Capricorn,Molemole,DsPopulationGroups
Census 2022,Municipality,Molemole,INDIAN/ASIAN,320,0.3,,,,,Limpopo,Capricorn,Molemole,DsPopulationGroups
Census 2022,Municipality,Molemole,WHITE,1386,1.1,,,,,Limpopo,Capricorn,Molemole,DsPopulationGroups
Census 2022,Municipality,Molemole,OTHER,156,0.1,,,,,Limpopo,Capricorn,Molemole,DsPopulationGroups
Census 2022,Municipality,Polokwane,BLACK AFRICAN,790542,93.8,,,,,Limpopo,Capricorn,Polokwane,DsPopulationGroups
Census 2022,Municipality,Polokwane,COLOURED,6349,0.8,,,,,Limpopo,Capricorn,Polokwane,DsPopulationGroups
Census 2022,Municipality,Polokwane,INDIAN/ASIAN,8965,1.1,,,,,Limpopo,Capricorn,Polokwane,DsPopulationGroups
Census 2022,Municipality,Polokwane,WHITE,35795,4.2,,,,,Limpopo,Capricorn,Polokwane,DsPopulationGroups
Census 2022,Municipality,Polokwane,OTHER,1563,0.2,,,,,Limpopo,Capricorn,Polokwane,DsPopulationGroups
Census 2022,Municipality,Ba-Phalaborwa,BLACK AFRICAN,175851,93.3,,,,,Limpopo,Mopani,Ba-Phalaborwa,DsPopulationGroups
Census 2022,Municipality,Ba-Phalaborwa,COLOURED,402,0.2,,,,,Limpopo,Mopani,Ba-Phalaborwa,DsPopulationGroups
Census 2022,Municipality,Ba-Phalaborwa,INDIAN/ASIAN,495,0.3,,,,,Limpopo,Mopani,Ba-Phalaborwa,DsPopulationGroups
Census 2022,Municipality,Ba-Phalaborwa,WHITE,11600,6.2,,,,,Limpopo,Mopani,Ba-Phalaborwa,DsPopulationGroups
Census 2022,Municipality,Ba-Phalaborwa,OTHER,214,0.1,,,,,Limpopo,Mopani,Ba-Phalaborwa,DsPopulationGroups
Census 2022,Municipality,Greater Giyani,BLACK AFRICAN,312803,98.7,,,,,Limpopo,Mopani,Greater Giyani,DsPopulationGroups
Census 2022,Municipality,Greater Giyani,COLOURED,458,0.1,,,,,Limpopo,Mopani,Greater Giyani,DsPopulationGroups
Census 2022,Municipality,Greater Giyani,INDIAN/ASIAN,2817,0.9,,,,,Limpopo,Mopani,Greater Giyani,DsPopulationGroups
Census 2022,Municipality,Greater Giyani,WHITE,415,0.1,,,,,Limpopo,Mopani,Greater Giyani,DsPopulationGroups
Census 2022,Municipality,Greater Giyani,OTHER,273,0.1,,,,,Limpopo,Mopani,Greater Giyani,DsPopulationGroups
Census 2022,Municipality,Greater Letaba,BLACK AFRICAN,257350,98.6,,,,,Limpopo,Mopani,Greater Letaba,DsPopulationGroups
Census 2022,Municipality,Greater Letaba,COLOURED,392,0.2,,,,,Limpopo,Mopani,Greater Letaba,DsPopulationGroups
Census 2022,Municipality,Greater Letaba,INDIAN/ASIAN,569,0.2,,,,,Limpopo,Mopani,Greater Letaba,DsPopulationGroups
Census 2022,Municipality,Greater Letaba,WHITE,2387,0.9,,,,,Limpopo,Mopani,Greater Letaba,DsPopulationGroups
Census 2022,Municipality,Greater Letaba,OTHER,337,0.1,,,,,Limpopo,Mopani,Greater Letaba,DsPopulationGroups
Census 2022,Municipality,Greater Tzaneen,BLACK AFRICAN,464489,97.1,,,,,Limpopo,Mopani,Greater Tzaneen,DsPopulationGroups
Census 2022,Municipality,Greater Tzaneen,COLOURED,1011,0.2,,,,,Limpopo,Mopani,Greater Tzaneen,DsPopulationGroups
Census 2022,Municipality,Greater Tzaneen,INDIAN/ASIAN,1994,0.4,,,,,Limpopo,Mopani,Greater Tzaneen,DsPopulationGroups
Census 2022,Municipality,Greater Tzaneen,WHITE,10334,2.2,,,,,Limpopo,Mopani,Greater Tzaneen,DsPopulationGroups
Census 2022,Municipality,Greater Tzaneen,OTHER,392,0.1,,,,,Limpopo,Mopani,Greater Tzaneen,DsPopulationGroups
Census 2022,Municipality,Maruleng,BLACK AFRICAN,118917,92.8,,,,,Limpopo,Mopani,Maruleng,DsPopulationGroups
Census 2022,Municipality,Maruleng,COLOURED,337,0.3,,,,,Limpopo,Mopani,Maruleng,DsPopulationGroups
Census 2022,Municipality,Maruleng,INDIAN/ASIAN,358,0.3,,,,,Limpopo,Mopani,Maruleng,DsPopulationGroups
Census 2022,Municipality,Maruleng,WHITE,8313,6.5,,,,,Limpopo,Mopani,Maruleng,DsPopulationGroups
Census 2022,Municipality,Maruleng,OTHER,195,0.2,,,,,Limpopo,Mopani,Maruleng,DsPopulationGroups
Census 2022,Municipality,Elias Motsoaledi,BLACK AFRICAN,279736,97.1,,,,,Limpopo,Sekhukhune,Elias Motsoaledi,DsPopulationGroups
Census 2022,Municipality,Elias Motsoaledi,COLOURED,505,0.2,,,,,Limpopo,Sekhukhune,Elias Motsoaledi,DsPopulationGroups
Census 2022,Municipality,Elias Motsoaledi,INDIAN/ASIAN,1261,0.4,,,,,Limpopo,Sekhukhune,Elias Motsoaledi,DsPopulationGroups
Census 2022,Municipality,Elias Motsoaledi,WHITE,6177,2.1,,,,,Limpopo,Sekhukhune,Elias Motsoaledi,DsPopulationGroups
Census 2022,Municipality,Elias Motsoaledi,OTHER,350,0.1,,,,,Limpopo,Sekhukhune,Elias Motsoaledi,DsPopulationGroups
Census 2022,Municipality,Ephraim Mogale,BLACK AFRICAN,129652,97.9,,,,,Limpopo,Sekhukhune,Ephraim Mogale,DsPopulationGroups
Census 2022,Municipality,Ephraim Mogale,COLOURED,250,0.2,,,,,Limpopo,Sekhukhune,Ephraim Mogale,DsPopulationGroups
Census 2022,Municipality,Ephraim Mogale,INDIAN/ASIAN,392,0.3,,,,,Limpopo,Sekhukhune,Ephraim Mogale,DsPopulationGroups
Census 2022,Municipality,Ephraim Mogale,WHITE,1827,1.4,,,,,Limpopo,Sekhukhune,Ephraim Mogale,DsPopulationGroups
Census 2022,Municipality,Ephraim Mogale,OTHER,284,0.2,,,,,Limpopo,Sekhukhune,Ephraim Mogale,DsPopulationGroups
Census 2022,Municipality,Fetakgomo Tubatse,BLACK AFRICAN,566757,98.4,,,,,Limpopo,Sekhukhune,Fetakgomo Tubatse,DsPopulationGroups
Census 2022,Municipality,Fetakgomo Tubatse,COLOURED,1270,0.2,,,,,Limpopo,Sekhukhune,Fetakgomo Tubatse,DsPopulationGroups
Census 2022,Municipality,Fetakgomo Tubatse,INDIAN/ASIAN,1888,0.3,,,,,Limpopo,Sekhukhune,Fetakgomo Tubatse,DsPopulationGroups
Census 2022,Municipality,Fetakgomo Tubatse,WHITE,5398,0.9,,,,,Limpopo,Sekhukhune,Fetakgomo Tubatse,DsPopulationGroups
Census 2022,Municipality,Fetakgomo Tubatse,OTHER,544,0.1,,,,,Limpopo,Sekhukhune,Fetakgomo Tubatse,DsPopulationGroups
Census 2022,Municipality,Makhuduthamaga,BLACK AFRICAN,338658,99.5,,,,,Limpopo,Sekhukhune,Makhuduthamaga,DsPopulationGroups
Census 2022,Municipality,Makhuduthamaga,COLOURED,457,0.1,,,,,Limpopo,Sekhukhune,Makhuduthamaga,DsPopulationGroups
Census 2022,Municipality,Makhuduthamaga,INDIAN/ASIAN,518,0.2,,,,,Limpopo,Sekhukhune,Makhuduthamaga,DsPopulationGroups
