timeSeriesDesc,geoLevelDesc,geoLevelValueDesc,label,counts,countsPercentage,Province,District,Municipality,ReportType
Census 2022,Municipality,Okhahlamba,Formal dwelling,19910,68.4,KwaZulu-Natal,Uthukela,Okhahlamba,DsTypeOfMainDwellings
Census 2022,Municipality,Okhahlamba,Traditional dwelling,8397,28.9,KwaZulu-Natal,Uthukela,Okhahlamba,DsTypeOfMainDwellings
Census 2022,Municipality,Okhahlamba,Informal dwelling,740,2.5,KwaZulu-Natal,Uthukela,Okhahlamba,DsTypeOfMainDwellings
Census 2022,Municipality,Okhahlamba,Other,48,0.2,KwaZulu-Natal,Uthukela,Okhahlamba,DsTypeOfMainDwellings
Census 2022,Municipality,Abaqulusi,Formal dwelling,42739,84.4,KwaZulu-Natal,Zululand,Abaqulusi,DsTypeOfMainDwellings
Census 2022,Municipality,Abaqulusi,Traditional dwelling,5925,11.7,KwaZulu-Natal,Zululand,Abaqulusi,DsTypeOfMainDwellings
Census 2022,Municipality,Abaqulusi,Informal dwelling,1707,3.4,KwaZulu-Natal,Zululand,Abaqulusi,DsTypeOfMainDwellings
Census 2022,Municipality,Abaqulusi,Other,262,0.5,KwaZulu-Natal,Zululand,Abaqulusi,DsTypeOfMainDwellings
Census 2022,Municipality,eDumbe,Formal dwelling,14716,82.1,KwaZulu-Natal,Zululand,eDumbe,DsTypeOfMainDwellings
Census 2022,Municipality,eDumbe,Traditional dwelling,3102,17.3,KwaZulu-Natal,Zululand,eDumbe,DsTypeOfMainDwellings
Census 2022,Municipality,eDumbe,Informal dwelling,72,0.4,KwaZulu-Natal,Zululand,eDumbe,DsTypeOfMainDwellings
Census 2022,Municipality,eDumbe,Other,32,0.2,KwaZulu-Natal,Zululand,eDumbe,DsTypeOfMainDwellings
Census 2022,Municipality,Nongoma,Formal dwelling,28391,88.0,KwaZulu-Natal,Zululand,Nongoma,DsTypeOfMainDwellings
Census 2022,Municipality,Nongoma,Traditional dwelling,3426,10.6,KwaZulu-Natal,Zululand,Nongoma,DsTypeOfMainDwellings
Census 2022,Municipality,Nongoma,Informal dwelling,300,0.9,KwaZulu-Natal,Zululand,Nongoma,DsTypeOfMainDwellings
Census 2022,Municipality,Nongoma,Other,149,0.5,KwaZulu-Natal,Zululand,Nongoma,DsTypeOfMainDwellings
Census 2022,Municipality,Ulundi,Formal dwelling,30722,84.9,KwaZulu-Natal,Zululand,Ulundi,DsTypeOfMainDwellings
Census 2022,Municipality,Ulundi,Traditional dwelling,4950,13.7,KwaZulu-Natal,Zululand,Ulundi,DsTypeOfMainDwellings
Census 2022,Municipality,Ulundi,Informal dwelling,414,1.1,KwaZulu-Natal,Zululand,Ulundi,DsTypeOfMainDwellings
Census 2022,Municipality,Ulundi,Other,91,0.3,KwaZulu-Natal,Zululand,Ulundi,DsTypeOfMainDwellings
Census 2022,Municipality,uPhongolo,Formal dwelling,26989,94.3,KwaZulu-Natal,Zululand,uPhongolo,DsTypeOfMainDwellings
Census 2022,Municipality,uPhongolo,Traditional dwelling,1120,3.9,KwaZulu-Natal,Zululand,uPhongolo,DsTypeOfMainDwellings
Census 2022,Municipality,uPhongolo,Informal dwelling,408,1.4,KwaZulu-Natal,Zululand,uPhongolo,DsTypeOfMainDwellings
Census 2022,Municipality,uPhongolo,Other,101,0.4,KwaZulu-Natal,Zululand,uPhongolo,DsTypeOfMainDwellings
Census 2022,Municipality,Blouberg,Formal dwelling,55573,96.5,Limpopo,Capricorn,Blouberg,DsTypeOfMainDwellings
Census 2022,Municipality,Blouberg,Traditional dwelling,586,1.0,Limpopo,Capricorn,Blouberg,DsTypeOfMainDwellings
Census 2022,Municipality,Blouberg,Informal dwelling,1174,2.0,Limpopo,Capricorn,Blouberg,DsTypeOfMainDwellings
Census 2022,Municipality,Blouberg,Other,241,0.4,Limpopo,Capricorn,Blouberg,DsTypeOfMainDwellings
Census 2022,Municipality,Lepele-Nkumpi,Formal dwelling,75987,97.1,Limpopo,Capricorn,Lepele-Nkumpi,DsTypeOfMainDwellings
Census 2022,Municipality,Lepele-Nkumpi,Traditional dwelling,890,1.1,Limpopo,Capricorn,Lepele-Nkumpi,DsTypeOfMainDwellings
Census 2022,Municipality,Lepele-Nkumpi,Informal dwelling,1071,1.4,Limpopo,Capricorn,Lepele-Nkumpi,DsTypeOfMainDwellings
Census 2022,Municipality,Lepele-Nkumpi,Other,269,0.3,Limpopo,Capricorn,Lepele-Nkumpi,DsTypeOfMainDwellings
Census 2022,Municipality,Molemole,Formal dwelling,40537,96.7,Limpopo,Capricorn,Molemole,DsTypeOfMainDwellings
Census 2022,Municipality,Molemole,Traditional dwelling,918,2.2,Limpopo,Capricorn,Molemole,DsTypeOfMainDwellings
Census 2022,Municipality,Molemole,Informal dwelling,392,0.9,Limpopo,Capricorn,Molemole,DsTypeOfMainDwellings
Census 2022,Municipality,Molemole,Other,91,0.2,Limpopo,Capricorn,Molemole,DsTypeOfMainDwellings
Census 2022,Municipality,Polokwane,Formal dwelling,236941,95.0,Limpopo,Capricorn,Polokwane,DsTypeOfMainDwellings
Census 2022,Municipality,Polokwane,Traditional dwelling,3140,1.3,Limpopo,Capricorn,Polokwane,DsTypeOfMainDwellings
Census 2022,Municipality,Polokwane,Informal dwelling,8613,3.5,Limpopo,Capricorn,Polokwane,DsTypeOfMainDwellings
Census 2022,Municipality,Polokwane,Other,750,0.3,Limpopo,Capricorn,Polokwane,DsTypeOfMainDwellings
Census 2022,Municipality,Ba-Phalaborwa,Formal dwelling,50653,98.1,Limpopo,Mopani,Ba-Phalaborwa,DsTypeOfMainDwellings
Census 2022,Municipality,Ba-Phalaborwa,Traditional dwelling,741,1.4,Limpopo,Mopani,Ba-Phalaborwa,DsTypeOfMainDwellings
Census 2022,Municipality,Ba-Phalaborwa,Informal dwelling,132,0.3,Limpopo,Mopani,Ba-Phalaborwa,DsTypeOfMainDwellings
Census 2022,Municipality,Ba-Phalaborwa,Other,124,0.2,Limpopo,Mopani,Ba-Phalaborwa,DsTypeOfMainDwellings
Census 2022,Municipality,Greater Giyani,Formal dwelling,73776,92.5,Limpopo,Mopani,Greater Giyani,DsTypeOfMainDwellings
Census 2022,Municipality,Greater Giyani,Traditional dwelling,5093,6.4,Limpopo,Mopani,Greater Giyani,DsTypeOfMainDwellings
Census 2022,Municipality,Greater Giyani,Informal dwelling,726,0.9,Limpopo,Mopani,Greater Giyani,DsTypeOfMainDwellings
Census 2022,Municipality,Greater Giyani,Other,140,0.2,Limpopo,Mopani,Greater Giyani,DsTypeOfMainDwellings
Census 2022,Municipality,Greater Letaba,Formal dwelling,61580,94.4,Limpopo,Mopani,Greater Letaba,DsTypeOfMainDwellings
Census 2022,Municipality,Greater Letaba,Traditional dwelling,2437,3.7,Limpopo,Mopani,Greater Letaba,DsTypeOfMainDwellings
Census 2022,Municipality,Greater Letaba,Informal dwelling,1130,1.7,Limpopo,Mopani,Greater Letaba,DsTypeOfMainDwellings
Census 2022,Municipality,Greater Letaba,Other,74,0.1,Limpopo,Mopani,Greater Letaba,DsTypeOfMainDwellings
Census 2022,Municipality,Greater Tzaneen,Formal dwelling,125867,97.1,Limpopo,Mopani,Greater Tzaneen,DsTypeOfMainDwellings
Census 2022,Municipality,Greater Tzaneen,Traditional dwelling,1784,1.4,Limpopo,Mopani,Greater Tzaneen,DsTypeOfMainDwellings
Census 2022,Municipality,Greater Tzaneen,Informal dwelling,1267,1.0,Limpopo,Mopani,Greater Tzaneen,DsTypeOfMainDwellings
Census 2022,Municipality,Greater Tzaneen,Other,660,0.5,Limpopo,Mopani,Greater Tzaneen,DsTypeOfMainDwellings
Census 2022,Municipality,Maruleng,Formal dwelling,30982,96.9,Limpopo,Mopani,Maruleng,DsTypeOfMainDwellings
Census 2022,Municipality,Maruleng,Traditional dwelling,541,1.7,Limpopo,Mopani,Maruleng,DsTypeOfMainDwellings
Census 2022,Municipality,Maruleng,Informal dwelling,162,0.5,Limpopo,Mopani,Maruleng,DsTypeOfMainDwellings
Census 2022,Municipality,Maruleng,Other,284,0.9,Limpopo,Mopani,Maruleng,DsTypeOfMainDwellings
Census 2022,Municipality,Elias Motsoaledi,Formal dwelling,74998,94.8,Limpopo,Sekhukhune,Elias Motsoaledi,DsTypeOfMainDwellings
Census 2022,Municipality,Elias Motsoaledi,Traditional dwelling,1468,1.9,Limpopo,Sekhukhune,Elias Motsoaledi,DsTypeOfMainDwellings
Census 2022,Municipality,Elias Motsoaledi,Informal dwelling,2370,3.0,Limpopo,Sekhukhune,Elias Motsoaledi,DsTypeOfMainDwellings
Census 2022,Municipality,Elias Motsoaledi,Other,301,0.4,Limpopo,Sekhukhune,Elias Motsoaledi,DsTypeOfMainDwellings
Census 2022,Municipality,Ephraim Mogale,Formal dwelling,34858,97.0,Limpopo,Sekhukhune,Ephraim Mogale,DsTypeOfMainDwellings
Census 2022,Municipality,Ephraim Mogale,Traditional dwelling,446,1.2,Limpopo,Sekhukhune,Ephraim Mogale,DsTypeOfMainDwellings
Census 2022,Municipality,Ephraim Mogale,Informal dwelling,538,1.5,Limpopo,Sekhukhune,Ephraim Mogale,DsTypeOfMainDwellings
Census 2022,Municipality,Ephraim Mogale,Other,111,0.3,Limpopo,Sekhukhune,Ephraim Mogale,DsTypeOfMainDwellings
Census 2022,Municipality,Fetakgomo Tubatse,Formal dwelling,139165,94.6,Limpopo,Sekhukhune,Fetakgomo Tubatse,DsTypeOfMainDwellings
Census 2022,Municipality,Fetakgomo Tubatse,Traditional dwelling,2494,1.7,Limpopo,Sekhukhune,Fetakgomo Tubatse,DsTypeOfMainDwellings
Census 2022,Municipality,Fetakgomo Tubatse,Informal dwelling,4670,3.2,Limpopo,Sekhukhune,Fetakgomo Tubatse,DsTypeOfMainDwellings
Census 2022,Municipality,Fetakgomo Tubatse,Other,838,0.6,Limpopo,Sekhukhune,Fetakgomo Tubatse,DsTypeOfMainDwellings
Census 2022,Municipality,Makhuduthamaga,Formal dwelling,76081,96.9,Limpopo,Sekhukhune,Makhuduthamaga,DsTypeOfMainDwellings
Census 2022,Municipality,Makhuduthamaga,Traditional dwelling,807,1.0,Limpopo,Sekhukhune,Makhuduthamaga,DsTypeOfMainDwellings
Census 2022,Municipality,Makhuduthamaga,Informal dwelling,1368,1.7,Limpopo,Sekhukhune,Makhuduthamaga,DsTypeOfMainDwellings
Census 2022,Municipality,Makhuduthamaga,Other,241,0.3,Limpopo,Sekhukhune,Makhuduthamaga,DsTypeOfMainDwellings
Census 2022,Municipality,Collins Chabane,Formal dwelling,98422,91.0,Limpopo,Vhembe,Collins Chabane,DsTypeOfMainDwellings
Census 2022,Municipality,Collins Chabane,Traditional dwelling,7840,7.2,Limpopo,Vhembe,Collins Chabane,DsTypeOfMainDwellings
Census 2022,Municipality,Collins Chabane,Informal dwelling,748,0.7,Limpopo,Vhembe,Collins Chabane,DsTypeOfMainDwellings
Census 2022,Municipality,Collins Chabane,Other,1149,1.1,Limpopo,Vhembe,Collins Chabane,DsTypeOfMainDwellings
Census 2022,Municipality,Makhado,Formal dwelling,132944,94.7,Limpopo,Vhembe,Makhado,DsTypeOfMainDwellings
Census 2022,Municipality,Makhado,Traditional dwelling,4469,3.2,Limpopo,Vhembe,Makhado,DsTypeOfMainDwellings
Census 2022,Municipality,Makhado,Informal dwelling,2664,1.9,Limpopo,Vhembe,Makhado,DsTypeOfMainDwellings
Census 2022,Municipality,Makhado,Other,261,0.2,Limpopo,Vhembe,Makhado,DsTypeOfMainDwellings
Census 2022,Municipality,Musina,Formal dwelling,41728,90.8,Limpopo,Vhembe,Musina,DsTypeOfMainDwellings
Census 2022,Municipality,Musina,Traditional dwelling,1280,2.8,Limpopo,Vhembe,Musina,DsTypeOfMainDwellings
Census 2022,Municipality,Musina,Informal dwelling,2762,6.0,Limpopo,Vhembe,Musina,DsTypeOfMainDwellings
Census 2022,Municipality,Musina,Other,164,0.4,Limpopo,Vhembe,Musina,DsTypeOfMainDwellings
Census 2022,Municipality,Thulamela,Formal dwelling,137427,96.4,Limpopo,Vhembe,Thulamela,DsTypeOfMainDwellings
Census 2022,Municipality,Thulamela,Traditional dwelling,3996,2.8,Limpopo,Vhembe,Thulamela,DsTypeOfMainDwellings
Census 2022,Municipality,Thulamela,Informal dwelling,793,0.6,Limpopo,Vhembe,Thulamela,DsTypeOfMainDwellings
Census 2022,Municipality,Thulamela,Other,312,0.2,Limpopo,Vhembe,Thulamela,DsTypeOfMainDwellings
Census 2022,Municipality,Bela-Bela,Formal dwelling,19905,88.7,Limpopo,Waterberg,Bela-Bela,DsTypeOfMainDwellings
Census 2022,Municipality,Bela-Bela,Traditional dwelling,56,0.3,Limpopo,Waterberg,Bela-Bela,DsTypeOfMainDwellings
Census 2022,Municipality,Bela-Bela,Informal dwelling,2454,10.9,Limpopo,Waterberg,Bela-Bela,DsTypeOfMainDwellings
Census 2022,Municipality,Bela-Bela,Other,34,0.2,Limpopo,Waterberg,Bela-Bela,DsTypeOfMainDwellings
Census 2022,Municipality,Lephalale,Formal dwelling,38294,87.4,Limpopo,Waterberg,Lephalale,DsTypeOfMainDwellings
Census 2022,Municipality,Lephalale,Traditional dwelling,312,0.7,Limpopo,Waterberg,Lephalale,DsTypeOfMainDwellings
Census 2022,Municipality,Lephalale,Informal dwelling,4931,11.2,Limpopo,Waterberg,Lephalale,DsTypeOfMainDwellings
Census 2022,Municipality,Lephalale,Other,296,0.7,Limpopo,Waterberg,Lephalale,DsTypeOfMainDwellings
Census 2022,Municipality,Modimolle-Mookgophong,Formal dwelling,40591,88.0,Limpopo,Waterberg,Modimolle-Mookgophong,DsTypeOfMainDwellings
Census 2022,Municipality,Modimolle-Mookgophong,Traditional dwelling,256,0.6,Limpopo,Waterberg,Modimolle-Mookgophong,DsTypeOfMainDwellings
Census 2022,Municipality,Modimolle-Mookgophong,Informal dwelling,5098,11.1,Limpopo,Waterberg,Modimolle-Mookgophong,DsTypeOfMainDwellings
Census 2022,Municipality,Modimolle-Mookgophong,Other,174,0.4,Limpopo,Waterberg,Modimolle-Mookgophong,DsTypeOfMainDwellings
Census 2022,Municipality,Mogalakwena,Formal dwelling,106336,97.3,Limpopo,Waterberg,Mogalakwena,DsTypeOfMainDwellings
Census 2022,Municipality,Mogalakwena,Traditional dwelling,501,0.5,Limpopo,Waterberg,Mogalakwena,DsTypeOfMainDwellings
Census 2022,Municipality,Mogalakwena,Informal dwelling,2269,2.1,Limpopo,Waterberg,Mogalakwena,DsTypeOfMainDwellings
Census 2022,Municipality,Mogalakwena,Other,188,0.2,Limpopo,Waterberg,Mogalakwena,DsTypeOfMainDwellings
Census 2022,Municipality,Thabazimbi,Formal dwelling,22426,83.6,Limpopo,Waterberg,Thabazimbi,DsTypeOfMainDwellings
Census 2022,Municipality,Thabazimbi,Traditional dwelling,335,1.2,Limpopo,Waterberg,Thabazimbi,DsTypeOfMainDwellings
Census 2022,Municipality,Thabazimbi,Informal dwelling,3966,14.8,Limpopo,Waterberg,Thabazimbi,DsTypeOfMainDwellings
Census 2022,Municipality,Thabazimbi,Other,105,0.4,Limpopo,Waterberg,Thabazimbi,DsTypeOfMainDwellings
Census 2022,Municipality,Bushbuckridge,Formal dwelling,164787,98.1,Mpumalanga,Ehlanzeni,Bushbuckridge,DsTypeOfMainDwellings
Census 2022,Municipality,Bushbuckridge,Traditional dwelling,2140,1.3,Mpumalanga,Ehlanzeni,Bushbuckridge,DsTypeOfMainDwellings
Census 2022,Municipality,Bushbuckridge,Informal dwelling,812,0.5,Mpumalanga,Ehlanzeni,Bushbuckridge,DsTypeOfMainDwellings
Census 2022,Municipality,Bushbuckridge,Other,188,0.1,Mpumalanga,Ehlanzeni,Bushbuckridge,DsTypeOfMainDwellings
Census 2022,Municipality,City of Mbombela,Formal dwelling,206769,96.2,Mpumalanga,Ehlanzeni,City of Mbombela,DsTypeOfMainDwellings
Census 2022,Municipality,City of Mbombela,Traditional dwelling,2833,1.3,Mpumalanga,Ehlanzeni,City of Mbombela,DsTypeOfMainDwellings
Census 2022,Municipality,City of Mbombela,Informal dwelling,4614,2.1,Mpumalanga,Ehlanzeni,City of Mbombela,DsTypeOfMainDwellings
Census 2022,Municipality,City of Mbombela,Other,788,0.4,Mpumalanga,Ehlanzeni,City of Mbombela,DsTypeOfMainDwellings
Census 2022,Municipality,Nkomazi,Formal dwelling,129255,96.4,Mpumalanga,Ehlanzeni,Nkomazi,DsTypeOfMainDwellings
Census 2022,Municipality,Nkomazi,Traditional dwelling,1613,1.2,Mpumalanga,Ehlanzeni,Nkomazi,DsTypeOfMainDwellings
Census 2022,Municipality,Nkomazi,Informal dwelling,3060,2.3,Mpumalanga,Ehlanzeni,Nkomazi,DsTypeOfMainDwellings
Census 2022,Municipality,Nkomazi,Other,215,0.2,Mpumalanga,Ehlanzeni,Nkomazi,DsTypeOfMainDwellings
Census 2022,Municipality,Thaba Chweu,Formal dwelling,35986,83.1,Mpumalanga,Ehlanzeni,Thaba Chweu,DsTypeOfMainDwellings
Census 2022,Municipality,Thaba Chweu,Traditional dwelling,324,0.7,Mpumalanga,Ehlanzeni,Thaba Chweu,DsTypeOfMainDwellings
Census 2022,Municipality,Thaba Chweu,Informal dwelling,6860,15.8,Mpumalanga,Ehlanzeni,Thaba Chweu,DsTypeOfMainDwellings
Census 2022,Municipality,Thaba Chweu,Other,126,0.3,Mpumalanga,Ehlanzeni,Thaba Chweu,DsTypeOfMainDwellings
Census 2022,Municipality,Chief Albert Luthuli,Formal dwelling,59005,93.2,Mpumalanga,Gert Sibande,Chief Albert Luthuli,DsTypeOfMainDwellings
Census 2022,Municipality,Chief Albert Luthuli,Traditional dwelling,2374,3.8,Mpumalanga,Gert Sibande,Chief Albert Luthuli,DsTypeOfMainDwellings
Census 2022,Municipality,Chief Albert Luthuli,Informal dwelling,1823,2.9,Mpumalanga,Gert Sibande,Chief Albert Luthuli,DsTypeOfMainDwellings
Census 2022,Municipality,Chief Albert Luthuli,Other,101,0.2,Mpumalanga,Gert Sibande,Chief Albert Luthuli,DsTypeOfMainDwellings
Census 2022,Municipality,Dipaleseng,Formal dwelling,11651,88.7,Mpumalanga,Gert Sibande,Dipaleseng,DsTypeOfMainDwellings
Census 2022,Municipality,Dipaleseng,Traditional dwelling,170,1.3,Mpumalanga,Gert Sibande,Dipaleseng,DsTypeOfMainDwellings
Census 2022,Municipality,Dipaleseng,Informal dwelling,1273,9.7,Mpumalanga,Gert Sibande,Dipaleseng,DsTypeOfMainDwellings
Census 2022,Municipality,Dipaleseng,Other,34,0.3,Mpumalanga,Gert Sibande,Dipaleseng,DsTypeOfMainDwellings
Census 2022,Municipality,Dr Pixley Ka Isaka Seme,Formal dwelling,29589,89.7,Mpumalanga,Gert Sibande,Dr Pixley Ka Isaka Seme,DsTypeOfMainDwellings
Census 2022,Municipality,Dr Pixley Ka Isaka Seme,Traditional dwelling,1389,4.2,Mpumalanga,Gert Sibande,Dr Pixley Ka Isaka Seme,DsTypeOfMainDwellings
Census 2022,Municipality,Dr Pixley Ka Isaka Seme,Informal dwelling,1935,5.9,Mpumalanga,Gert Sibande,Dr Pixley Ka Isaka Seme,DsTypeOfMainDwellings
Census 2022,Municipality,Dr Pixley Ka Isaka Seme,Other,58,0.2,Mpumalanga,Gert Sibande,Dr Pixley Ka Isaka Seme,DsTypeOfMainDwellings
Census 2022,Municipality,Govan Mbeki,Formal dwelling,89774,86.4,Mpumalanga,Gert Sibande,Govan Mbeki,DsTypeOfMainDwellings
Census 2022,Municipality,Govan Mbeki,Traditional dwelling,1170,1.1,Mpumalanga,Gert Sibande,Govan Mbeki,DsTypeOfMainDwellings
Census 2022,Municipality,Govan Mbeki,Informal dwelling,12567,12.1,Mpumalanga,Gert Sibande,Govan Mbeki,DsTypeOfMainDwellings
Census 2022,Municipality,Govan Mbeki,Other,353,0.3,Mpumalanga,Gert Sibande,Govan Mbeki,DsTypeOfMainDwellings
Census 2022,Municipality,Lekwa,Formal dwelling,34143,88.5,Mpumalanga,Gert Sibande,Lekwa,DsTypeOfMainDwellings
Census 2022,Municipality,Lekwa,Traditional dwelling,602,1.6,Mpumalanga,Gert Sibande,Lekwa,DsTypeOfMainDwellings
Census 2022,Municipality,Lekwa,Informal dwelling,3669,9.5,Mpumalanga,Gert Sibande,Lekwa,DsTypeOfMainDwellings
Census 2022,Municipality,Lekwa,Other,169,0.4,Mpumalanga,Gert Sibande,Lekwa,DsTypeOfMainDwellings
Census 2022,Municipality,Mkhondo,Formal dwelling,51216,87.5,Mpumalanga,Gert Sibande,Mkhondo,DsTypeOfMainDwellings
Census 2022,Municipality,Mkhondo,Traditional dwelling,5113,8.7,Mpumalanga,Gert Sibande,Mkhondo,DsTypeOfMainDwellings
Census 2022,Municipality,Mkhondo,Informal dwelling,1970,3.4,Mpumalanga,Gert Sibande,Mkhondo,DsTypeOfMainDwellings
Census 2022,Municipality,Mkhondo,Other,205,0.4,Mpumalanga,Gert Sibande,Mkhondo,DsTypeOfMainDwellings
Census 2022,Municipality,Msukaligwa,Formal dwelling,57325,84.5,Mpumalanga,Gert Sibande,Msukaligwa,DsTypeOfMainDwellings
Census 2022,Municipality,Msukaligwa,Traditional dwelling,2892,4.3,Mpumalanga,Gert Sibande,Msukaligwa,DsTypeOfMainDwellings
Census 2022,Municipality,Msukaligwa,Informal dwelling,7354,10.8,Mpumalanga,Gert Sibande,Msukaligwa,DsTypeOfMainDwellings
Census 2022,Municipality,Msukaligwa,Other,256,0.4,Mpumalanga,Gert Sibande,Msukaligwa,DsTypeOfMainDwellings
Census 2022,Municipality,Dr JS Moroka,Formal dwelling,70839,95.0,Mpumalanga,Nkangala,Dr JS Moroka,DsTypeOfMainDwellings
Census 2022,Municipality,Dr JS Moroka,Traditional dwelling,832,1.1,Mpumalanga,Nkangala,Dr JS Moroka,DsTypeOfMainDwellings
Census 2022,Municipality,Dr JS Moroka,Informal dwelling,2719,3.6,Mpumalanga,Nkangala,Dr JS Moroka,DsTypeOfMainDwellings
Census 2022,Municipality,Dr JS Moroka,Other,190,0.3,Mpumalanga,Nkangala,Dr JS Moroka,DsTypeOfMainDwellings
Census 2022,Municipality,Emakhazeni,Formal dwelling,18621,94.9,Mpumalanga,Nkangala,Emakhazeni,DsTypeOfMainDwellings
Census 2022,Municipality,Emakhazeni,Traditional dwelling,196,1.0,Mpumalanga,Nkangala,Emakhazeni,DsTypeOfMainDwellings
Census 2022,Municipality,Emakhazeni,Informal dwelling,768,3.9,Mpumalanga,Nkangala,Emakhazeni,DsTypeOfMainDwellings
Census 2022,Municipality,Emakhazeni,Other,28,0.1,Mpumalanga,Nkangala,Emakhazeni,DsTypeOfMainDwellings
Census 2022,Municipality,Emalahleni,Formal dwelling,144874,88.0,Mpumalanga,Nkangala,Emalahleni,DsTypeOfMainDwellings
Census 2022,Municipality,Emalahleni,Traditional dwelling,800,0.5,Mpumalanga,Nkangala,Emalahleni,DsTypeOfMainDwellings
Census 2022,Municipality,Emalahleni,Informal dwelling,18489,11.2,Mpumalanga,Nkangala,Emalahleni,DsTypeOfMainDwellings
Census 2022,Municipality,Emalahleni,Other,409,0.2,Mpumalanga,Nkangala,Emalahleni,DsTypeOfMainDwellings
Census 2022,Municipality,Steve Tshwete,Formal dwelling,72479,90.5,Mpumalanga,Nkangala,Steve Tshwete,DsTypeOfMainDwellings
Census 2022,Municipality,Steve Tshwete,Traditional dwelling,479,0.6,Mpumalanga,Nkangala,Steve Tshwete,DsTypeOfMainDwellings
Census 2022,Municipality,Steve Tshwete,Informal dwelling,6955,8.7,Mpumalanga,Nkangala,Steve Tshwete,DsTypeOfMainDwellings
Census 2022,Municipality,Steve Tshwete,Other,138,0.2,Mpumalanga,Nkangala,Steve Tshwete,DsTypeOfMainDwellings
Census 2022,Municipality,Thembisile,Formal dwelling,105260,95.2,Mpumalanga,Nkangala,Thembisile,DsTypeOfMainDwellings
Census 2022,Municipality,Thembisile,Traditional dwelling,2024,1.8,Mpumalanga,Nkangala,Thembisile,DsTypeOfMainDwellings
Census 2022,Municipality,Thembisile,Informal dwelling,3056,2.8,Mpumalanga,Nkangala,Thembisile,DsTypeOfMainDwellings
Census 2022,Municipality,Thembisile,Other,223,0.2,Mpumalanga,Nkangala,Thembisile,DsTypeOfMainDwellings
Census 2022,Municipality,Victor Khanye,Formal dwelling,29066,86.0,Mpumalanga,Nkangala,Victor Khanye,DsTypeOfMainDwellings
Census 2022,Municipality,Victor Khanye,Traditional dwelling,156,0.5,Mpumalanga,Nkangala,Victor Khanye,DsTypeOfMainDwellings
Census 2022,Municipality,Victor Khanye,Informal dwelling,4505,13.3,Mpumalanga,Nkangala,Victor Khanye,DsTypeOfMainDwellings
Census 2022,Municipality,Victor Khanye,Other,59,0.2,Mpumalanga,Nkangala,Victor Khanye,DsTypeOfMainDwellings
Census 2022,Municipality,Kgetlengrivier,Formal dwelling,13583,89.5,North West,Bojanala,Kgetlengrivier,DsTypeOfMainDwellings
Census 2022,Municipality,Kgetlengrivier,Traditional dwelling,75,0.5,North West,Bojanala,Kgetlengrivier,DsTypeOfMainDwellings
Census 2022,Municipality,Kgetlengrivier,Informal dwelling,1438,9.5,North West,Bojanala,Kgetlengrivier,DsTypeOfMainDwellings
Census 2022,Municipality,Kgetlengrivier,Other,87,0.6,North West,Bojanala,Kgetlengrivier,DsTypeOfMainDwellings
Census 2022,Municipality,Madibeng,Formal dwelling,132399,76.4,North West,Bojanala,Madibeng,DsTypeOfMainDwellings
Census 2022,Municipality,Madibeng,Traditional dwelling,1208,0.7,North West,Bojanala,Madibeng,DsTypeOfMainDwellings
Census 2022,Municipality,Madibeng,Informal dwelling,38633,22.3,North West,Bojanala,Madibeng,DsTypeOfMainDwellings
Census 2022,Municipality,Madibeng,Other,948,0.5,North West,Bojanala,Madibeng,DsTypeOfMainDwellings
Census 2022,Municipality,Moretele,Formal dwelling,55040,91.6,North West,Bojanala,Moretele,DsTypeOfMainDwellings
Census 2022,Municipality,Moretele,Traditional dwelling,276,0.5,North West,Bojanala,Moretele,DsTypeOfMainDwellings
Census 2022,Municipality,Moretele,Informal dwelling,4495,7.5,North West,Bojanala,Moretele,DsTypeOfMainDwellings
Census 2022,Municipality,Moretele,Other,247,0.4,North West,Bojanala,Moretele,DsTypeOfMainDwellings
Census 2022,Municipality,Moses Kotane,Formal dwelling,71454,90.0,North West,Bojanala,Moses Kotane,DsTypeOfMainDwellings
Census 2022,Municipality,Moses Kotane,Traditional dwelling,912,1.1,North West,Bojanala,Moses Kotane,DsTypeOfMainDwellings
Census 2022,Municipality,Moses Kotane,Informal dwelling,6636,8.4,North West,Bojanala,Moses Kotane,DsTypeOfMainDwellings
Census 2022,Municipality,Moses Kotane,Other,403,0.5,North West,Bojanala,Moses Kotane,DsTypeOfMainDwellings
Census 2022,Municipality,Rustenburg,Formal dwelling,174860,85.9,North West,Bojanala,Rustenburg,DsTypeOfMainDwellings
Census 2022,Municipality,Rustenburg,Traditional dwelling,1004,0.5,North West,Bojanala,Rustenburg,DsTypeOfMainDwellings
Census 2022,Municipality,Rustenburg,Informal dwelling,27060,13.3,North West,Bojanala,Rustenburg,DsTypeOfMainDwellings
Census 2022,Municipality,Rustenburg,Other,734,0.4,North West,Bojanala,Rustenburg,DsTypeOfMainDwellings
Census 2022,Municipality,City of Matlosana,Formal dwelling,117014,91.2,North West,Dr Kenneth Kaunda,City of Matlosana,DsTypeOfMainDwellings
Census 2022,Municipality,City of Matlosana,Traditional dwelling,392,0.3,North West,Dr Kenneth Kaunda,City of Matlosana,DsTypeOfMainDwellings
Census 2022,Municipality,City of Matlosana,Informal dwelling,10451,8.1,North West,Dr Kenneth Kaunda,City of Matlosana,DsTypeOfMainDwellings
