timeSeriesDesc,geoLevelDesc,geoLevelValueDesc,label,counts,countsPercentage,Province,District,Municipality,ReportType
Census 2022,Municipality,Ulundi,Coal,25,0.1,KwaZulu-Natal,Zululand,Ulundi,DsEnergyForCookings
Census 2022,Municipality,Ulundi,Animal dung,5,0.0,KwaZulu-Natal,Zululand,Ulundi,DsEnergyForCookings
Census 2022,Municipality,Ulundi,Solar,1,0.0,KwaZulu-Natal,Zululand,Ulundi,DsEnergyForCookings
Census 2022,Municipality,Ulundi,Other,9,0.0,KwaZulu-Natal,Zululand,Ulundi,DsEnergyForCookings
Census 2022,Municipality,Ulundi,None,33,0.1,KwaZulu-Natal,Zululand,Ulundi,DsEnergyForCookings
Census 2022,Municipality,uPhongolo,Electricity from mains,19775,69.1,KwaZulu-Natal,Zululand,uPhongolo,DsEnergyForCookings
Census 2022,Municipality,uPhongolo,Gas,5886,20.6,KwaZulu-Natal,Zululand,uPhongolo,DsEnergyForCookings
Census 2022,Municipality,uPhongolo,Paraffin,66,0.2,KwaZulu-Natal,Zululand,uPhongolo,DsEnergyForCookings
Census 2022,Municipality,uPhongolo,Wood,2754,9.6,KwaZulu-Natal,Zululand,uPhongolo,DsEnergyForCookings
Census 2022,Municipality,uPhongolo,Coal,49,0.2,KwaZulu-Natal,Zululand,uPhongolo,DsEnergyForCookings
Census 2022,Municipality,uPhongolo,Animal dung,3,0.0,KwaZulu-Natal,Zululand,uPhongolo,DsEnergyForCookings
Census 2022,Municipality,uPhongolo,Solar,2,0.0,KwaZulu-Natal,Zululand,uPhongolo,DsEnergyForCookings
Census 2022,Municipality,uPhongolo,Other,10,0.0,KwaZulu-Natal,Zululand,uPhongolo,DsEnergyForCookings
Census 2022,Municipality,uPhongolo,None,73,0.3,KwaZulu-Natal,Zululand,uPhongolo,DsEnergyForCookings
Census 2022,Municipality,Blouberg,Electricity from mains,19673,34.2,Limpopo,Capricorn,Blouberg,DsEnergyForCookings
Census 2022,Municipality,Blouberg,Gas,14222,24.7,Limpopo,Capricorn,Blouberg,DsEnergyForCookings
Census 2022,Municipality,Blouberg,Paraffin,138,0.2,Limpopo,Capricorn,Blouberg,DsEnergyForCookings
Census 2022,Municipality,Blouberg,Wood,23413,40.7,Limpopo,Capricorn,Blouberg,DsEnergyForCookings
Census 2022,Municipality,Blouberg,Coal,27,0.0,Limpopo,Capricorn,Blouberg,DsEnergyForCookings
Census 2022,Municipality,Blouberg,Animal dung,4,0.0,Limpopo,Capricorn,Blouberg,DsEnergyForCookings
Census 2022,Municipality,Blouberg,Solar,13,0.0,Limpopo,Capricorn,Blouberg,DsEnergyForCookings
Census 2022,Municipality,Blouberg,Other,34,0.1,Limpopo,Capricorn,Blouberg,DsEnergyForCookings
Census 2022,Municipality,Blouberg,None,52,0.1,Limpopo,Capricorn,Blouberg,DsEnergyForCookings
Census 2022,Municipality,Lepele-Nkumpi,Electricity from mains,43695,55.9,Limpopo,Capricorn,Lepele-Nkumpi,DsEnergyForCookings
Census 2022,Municipality,Lepele-Nkumpi,Gas,14535,18.6,Limpopo,Capricorn,Lepele-Nkumpi,DsEnergyForCookings
Census 2022,Municipality,Lepele-Nkumpi,Paraffin,273,0.3,Limpopo,Capricorn,Lepele-Nkumpi,DsEnergyForCookings
Census 2022,Municipality,Lepele-Nkumpi,Wood,19509,24.9,Limpopo,Capricorn,Lepele-Nkumpi,DsEnergyForCookings
Census 2022,Municipality,Lepele-Nkumpi,Coal,33,0.0,Limpopo,Capricorn,Lepele-Nkumpi,DsEnergyForCookings
Census 2022,Municipality,Lepele-Nkumpi,Animal dung,2,0.0,Limpopo,Capricorn,Lepele-Nkumpi,DsEnergyForCookings
Census 2022,Municipality,Lepele-Nkumpi,Solar,35,0.0,Limpopo,Capricorn,Lepele-Nkumpi,DsEnergyForCookings
Census 2022,Municipality,Lepele-Nkumpi,Other,69,0.1,Limpopo,Capricorn,Lepele-Nkumpi,DsEnergyForCookings
Census 2022,Municipality,Lepele-Nkumpi,None,66,0.1,Limpopo,Capricorn,Lepele-Nkumpi,DsEnergyForCookings
Census 2022,Municipality,Molemole,Electricity from mains,27117,64.7,Limpopo,Capricorn,Molemole,DsEnergyForCookings
Census 2022,Municipality,Molemole,Gas,8617,20.5,Limpopo,Capricorn,Molemole,DsEnergyForCookings
Census 2022,Municipality,Molemole,Paraffin,249,0.6,Limpopo,Capricorn,Molemole,DsEnergyForCookings
Census 2022,Municipality,Molemole,Wood,5868,14.0,Limpopo,Capricorn,Molemole,DsEnergyForCookings
Census 2022,Municipality,Molemole,Coal,6,0.0,Limpopo,Capricorn,Molemole,DsEnergyForCookings
Census 2022,Municipality,Molemole,Animal dung,15,0.0,Limpopo,Capricorn,Molemole,DsEnergyForCookings
Census 2022,Municipality,Molemole,Solar,4,0.0,Limpopo,Capricorn,Molemole,DsEnergyForCookings
Census 2022,Municipality,Molemole,Other,17,0.0,Limpopo,Capricorn,Molemole,DsEnergyForCookings
Census 2022,Municipality,Molemole,None,46,0.1,Limpopo,Capricorn,Molemole,DsEnergyForCookings
Census 2022,Municipality,Polokwane,Electricity from mains,171359,68.7,Limpopo,Capricorn,Polokwane,DsEnergyForCookings
Census 2022,Municipality,Polokwane,Gas,48705,19.5,Limpopo,Capricorn,Polokwane,DsEnergyForCookings
Census 2022,Municipality,Polokwane,Paraffin,5774,2.3,Limpopo,Capricorn,Polokwane,DsEnergyForCookings
Census 2022,Municipality,Polokwane,Wood,22880,9.2,Limpopo,Capricorn,Polokwane,DsEnergyForCookings
Census 2022,Municipality,Polokwane,Coal,57,0.0,Limpopo,Capricorn,Polokwane,DsEnergyForCookings
Census 2022,Municipality,Polokwane,Animal dung,42,0.0,Limpopo,Capricorn,Polokwane,DsEnergyForCookings
Census 2022,Municipality,Polokwane,Solar,133,0.1,Limpopo,Capricorn,Polokwane,DsEnergyForCookings
Census 2022,Municipality,Polokwane,Other,194,0.1,Limpopo,Capricorn,Polokwane,DsEnergyForCookings
Census 2022,Municipality,Polokwane,None,299,0.1,Limpopo,Capricorn,Polokwane,DsEnergyForCookings
Census 2022,Municipality,Ba-Phalaborwa,Electricity from mains,30636,59.3,Limpopo,Mopani,Ba-Phalaborwa,DsEnergyForCookings
Census 2022,Municipality,Ba-Phalaborwa,Gas,7844,15.2,Limpopo,Mopani,Ba-Phalaborwa,DsEnergyForCookings
Census 2022,Municipality,Ba-Phalaborwa,Paraffin,40,0.1,Limpopo,Mopani,Ba-Phalaborwa,DsEnergyForCookings
Census 2022,Municipality,Ba-Phalaborwa,Wood,12917,25.0,Limpopo,Mopani,Ba-Phalaborwa,DsEnergyForCookings
Census 2022,Municipality,Ba-Phalaborwa,Coal,22,0.0,Limpopo,Mopani,Ba-Phalaborwa,DsEnergyForCookings
Census 2022,Municipality,Ba-Phalaborwa,Animal dung,1,0.0,Limpopo,Mopani,Ba-Phalaborwa,DsEnergyForCookings
Census 2022,Municipality,Ba-Phalaborwa,Solar,43,0.1,Limpopo,Mopani,Ba-Phalaborwa,DsEnergyForCookings
Census 2022,Municipality,Ba-Phalaborwa,Other,60,0.1,Limpopo,Mopani,Ba-Phalaborwa,DsEnergyForCookings
Census 2022,Municipality,Ba-Phalaborwa,None,86,0.2,Limpopo,Mopani,Ba-Phalaborwa,DsEnergyForCookings
Census 2022,Municipality,Greater Giyani,Electricity from mains,20009,25.1,Limpopo,Mopani,Greater Giyani,DsEnergyForCookings
Census 2022,Municipality,Greater Giyani,Gas,9675,12.1,Limpopo,Mopani,Greater Giyani,DsEnergyForCookings
Census 2022,Municipality,Greater Giyani,Paraffin,92,0.1,Limpopo,Mopani,Greater Giyani,DsEnergyForCookings
Census 2022,Municipality,Greater Giyani,Wood,49708,62.3,Limpopo,Mopani,Greater Giyani,DsEnergyForCookings
Census 2022,Municipality,Greater Giyani,Coal,60,0.1,Limpopo,Mopani,Greater Giyani,DsEnergyForCookings
Census 2022,Municipality,Greater Giyani,Animal dung,1,0.0,Limpopo,Mopani,Greater Giyani,DsEnergyForCookings
Census 2022,Municipality,Greater Giyani,Solar,10,0.0,Limpopo,Mopani,Greater Giyani,DsEnergyForCookings
Census 2022,Municipality,Greater Giyani,Other,37,0.0,Limpopo,Mopani,Greater Giyani,DsEnergyForCookings
Census 2022,Municipality,Greater Giyani,None,142,0.2,Limpopo,Mopani,Greater Giyani,DsEnergyForCookings
Census 2022,Municipality,Greater Letaba,Electricity from mains,22642,34.7,Limpopo,Mopani,Greater Letaba,DsEnergyForCookings
Census 2022,Municipality,Greater Letaba,Gas,7744,11.9,Limpopo,Mopani,Greater Letaba,DsEnergyForCookings
Census 2022,Municipality,Greater Letaba,Paraffin,106,0.2,Limpopo,Mopani,Greater Letaba,DsEnergyForCookings
Census 2022,Municipality,Greater Letaba,Wood,34425,52.8,Limpopo,Mopani,Greater Letaba,DsEnergyForCookings
Census 2022,Municipality,Greater Letaba,Coal,43,0.1,Limpopo,Mopani,Greater Letaba,DsEnergyForCookings
Census 2022,Municipality,Greater Letaba,Animal dung,6,0.0,Limpopo,Mopani,Greater Letaba,DsEnergyForCookings
Census 2022,Municipality,Greater Letaba,Solar,11,0.0,Limpopo,Mopani,Greater Letaba,DsEnergyForCookings
Census 2022,Municipality,Greater Letaba,Other,104,0.2,Limpopo,Mopani,Greater Letaba,DsEnergyForCookings
Census 2022,Municipality,Greater Letaba,None,139,0.2,Limpopo,Mopani,Greater Letaba,DsEnergyForCookings
Census 2022,Municipality,Greater Tzaneen,Electricity from mains,73866,57.0,Limpopo,Mopani,Greater Tzaneen,DsEnergyForCookings
Census 2022,Municipality,Greater Tzaneen,Gas,18773,14.5,Limpopo,Mopani,Greater Tzaneen,DsEnergyForCookings
Census 2022,Municipality,Greater Tzaneen,Paraffin,250,0.2,Limpopo,Mopani,Greater Tzaneen,DsEnergyForCookings
Census 2022,Municipality,Greater Tzaneen,Wood,36039,27.8,Limpopo,Mopani,Greater Tzaneen,DsEnergyForCookings
Census 2022,Municipality,Greater Tzaneen,Coal,48,0.0,Limpopo,Mopani,Greater Tzaneen,DsEnergyForCookings
Census 2022,Municipality,Greater Tzaneen,Animal dung,13,0.0,Limpopo,Mopani,Greater Tzaneen,DsEnergyForCookings
Census 2022,Municipality,Greater Tzaneen,Solar,60,0.0,Limpopo,Mopani,Greater Tzaneen,DsEnergyForCookings
Census 2022,Municipality,Greater Tzaneen,Other,171,0.1,Limpopo,Mopani,Greater Tzaneen,DsEnergyForCookings
Census 2022,Municipality,Greater Tzaneen,None,360,0.3,Limpopo,Mopani,Greater Tzaneen,DsEnergyForCookings
Census 2022,Municipality,Maruleng,Electricity from mains,9831,30.8,Limpopo,Mopani,Maruleng,DsEnergyForCookings
Census 2022,Municipality,Maruleng,Gas,5365,16.8,Limpopo,Mopani,Maruleng,DsEnergyForCookings
Census 2022,Municipality,Maruleng,Paraffin,26,0.1,Limpopo,Mopani,Maruleng,DsEnergyForCookings
Census 2022,Municipality,Maruleng,Wood,16639,52.0,Limpopo,Mopani,Maruleng,DsEnergyForCookings
Census 2022,Municipality,Maruleng,Coal,25,0.1,Limpopo,Mopani,Maruleng,DsEnergyForCookings
Census 2022,Municipality,Maruleng,Animal dung,0,0.0,Limpopo,Mopani,Maruleng,DsEnergyForCookings
Census 2022,Municipality,Maruleng,Solar,17,0.1,Limpopo,Mopani,Maruleng,DsEnergyForCookings
Census 2022,Municipality,Maruleng,Other,21,0.1,Limpopo,Mopani,Maruleng,DsEnergyForCookings
Census 2022,Municipality,Maruleng,None,44,0.1,Limpopo,Mopani,Maruleng,DsEnergyForCookings
Census 2022,Municipality,Elias Motsoaledi,Electricity from mains,48944,61.8,Limpopo,Sekhukhune,Elias Motsoaledi,DsEnergyForCookings
Census 2022,Municipality,Elias Motsoaledi,Gas,18381,23.2,Limpopo,Sekhukhune,Elias Motsoaledi,DsEnergyForCookings
Census 2022,Municipality,Elias Motsoaledi,Paraffin,1054,1.3,Limpopo,Sekhukhune,Elias Motsoaledi,DsEnergyForCookings
Census 2022,Municipality,Elias Motsoaledi,Wood,9576,12.1,Limpopo,Sekhukhune,Elias Motsoaledi,DsEnergyForCookings
Census 2022,Municipality,Elias Motsoaledi,Coal,854,1.1,Limpopo,Sekhukhune,Elias Motsoaledi,DsEnergyForCookings
Census 2022,Municipality,Elias Motsoaledi,Animal dung,57,0.1,Limpopo,Sekhukhune,Elias Motsoaledi,DsEnergyForCookings
Census 2022,Municipality,Elias Motsoaledi,Solar,68,0.1,Limpopo,Sekhukhune,Elias Motsoaledi,DsEnergyForCookings
Census 2022,Municipality,Elias Motsoaledi,Other,66,0.1,Limpopo,Sekhukhune,Elias Motsoaledi,DsEnergyForCookings
Census 2022,Municipality,Elias Motsoaledi,None,136,0.2,Limpopo,Sekhukhune,Elias Motsoaledi,DsEnergyForCookings
Census 2022,Municipality,Ephraim Mogale,Electricity from mains,16999,47.3,Limpopo,Sekhukhune,Ephraim Mogale,DsEnergyForCookings
Census 2022,Municipality,Ephraim Mogale,Gas,6940,19.3,Limpopo,Sekhukhune,Ephraim Mogale,DsEnergyForCookings
Census 2022,Municipality,Ephraim Mogale,Paraffin,151,0.4,Limpopo,Sekhukhune,Ephraim Mogale,DsEnergyForCookings
Census 2022,Municipality,Ephraim Mogale,Wood,11776,32.8,Limpopo,Sekhukhune,Ephraim Mogale,DsEnergyForCookings
Census 2022,Municipality,Ephraim Mogale,Coal,16,0.0,Limpopo,Sekhukhune,Ephraim Mogale,DsEnergyForCookings
Census 2022,Municipality,Ephraim Mogale,Animal dung,5,0.0,Limpopo,Sekhukhune,Ephraim Mogale,DsEnergyForCookings
Census 2022,Municipality,Ephraim Mogale,Solar,27,0.1,Limpopo,Sekhukhune,Ephraim Mogale,DsEnergyForCookings
Census 2022,Municipality,Ephraim Mogale,Other,21,0.1,Limpopo,Sekhukhune,Ephraim Mogale,DsEnergyForCookings
Census 2022,Municipality,Ephraim Mogale,None,19,0.1,Limpopo,Sekhukhune,Ephraim Mogale,DsEnergyForCookings
Census 2022,Municipality,Fetakgomo Tubatse,Electricity from mains,83985,57.1,Limpopo,Sekhukhune,Fetakgomo Tubatse,DsEnergyForCookings
Census 2022,Municipality,Fetakgomo Tubatse,Gas,26608,18.1,Limpopo,Sekhukhune,Fetakgomo Tubatse,DsEnergyForCookings
Census 2022,Municipality,Fetakgomo Tubatse,Paraffin,4261,2.9,Limpopo,Sekhukhune,Fetakgomo Tubatse,DsEnergyForCookings
Census 2022,Municipality,Fetakgomo Tubatse,Wood,31590,21.5,Limpopo,Sekhukhune,Fetakgomo Tubatse,DsEnergyForCookings
Census 2022,Municipality,Fetakgomo Tubatse,Coal,44,0.0,Limpopo,Sekhukhune,Fetakgomo Tubatse,DsEnergyForCookings
Census 2022,Municipality,Fetakgomo Tubatse,Animal dung,39,0.0,Limpopo,Sekhukhune,Fetakgomo Tubatse,DsEnergyForCookings
Census 2022,Municipality,Fetakgomo Tubatse,Solar,188,0.1,Limpopo,Sekhukhune,Fetakgomo Tubatse,DsEnergyForCookings
Census 2022,Municipality,Fetakgomo Tubatse,Other,151,0.1,Limpopo,Sekhukhune,Fetakgomo Tubatse,DsEnergyForCookings
Census 2022,Municipality,Fetakgomo Tubatse,None,300,0.2,Limpopo,Sekhukhune,Fetakgomo Tubatse,DsEnergyForCookings
Census 2022,Municipality,Makhuduthamaga,Electricity from mains,42541,54.2,Limpopo,Sekhukhune,Makhuduthamaga,DsEnergyForCookings
Census 2022,Municipality,Makhuduthamaga,Gas,12071,15.4,Limpopo,Sekhukhune,Makhuduthamaga,DsEnergyForCookings
Census 2022,Municipality,Makhuduthamaga,Paraffin,1089,1.4,Limpopo,Sekhukhune,Makhuduthamaga,DsEnergyForCookings
Census 2022,Municipality,Makhuduthamaga,Wood,22565,28.7,Limpopo,Sekhukhune,Makhuduthamaga,DsEnergyForCookings
Census 2022,Municipality,Makhuduthamaga,Coal,91,0.1,Limpopo,Sekhukhune,Makhuduthamaga,DsEnergyForCookings
Census 2022,Municipality,Makhuduthamaga,Animal dung,61,0.1,Limpopo,Sekhukhune,Makhuduthamaga,DsEnergyForCookings
Census 2022,Municipality,Makhuduthamaga,Solar,9,0.0,Limpopo,Sekhukhune,Makhuduthamaga,DsEnergyForCookings
Census 2022,Municipality,Makhuduthamaga,Other,18,0.0,Limpopo,Sekhukhune,Makhuduthamaga,DsEnergyForCookings
Census 2022,Municipality,Makhuduthamaga,None,53,0.1,Limpopo,Sekhukhune,Makhuduthamaga,DsEnergyForCookings
Census 2022,Municipality,Collins Chabane,Electricity from mains,26019,24.1,Limpopo,Vhembe,Collins Chabane,DsEnergyForCookings
Census 2022,Municipality,Collins Chabane,Gas,12428,11.5,Limpopo,Vhembe,Collins Chabane,DsEnergyForCookings
Census 2022,Municipality,Collins Chabane,Paraffin,180,0.2,Limpopo,Vhembe,Collins Chabane,DsEnergyForCookings
Census 2022,Municipality,Collins Chabane,Wood,68881,63.7,Limpopo,Vhembe,Collins Chabane,DsEnergyForCookings
Census 2022,Municipality,Collins Chabane,Coal,85,0.1,Limpopo,Vhembe,Collins Chabane,DsEnergyForCookings
Census 2022,Municipality,Collins Chabane,Animal dung,4,0.0,Limpopo,Vhembe,Collins Chabane,DsEnergyForCookings
Census 2022,Municipality,Collins Chabane,Solar,30,0.0,Limpopo,Vhembe,Collins Chabane,DsEnergyForCookings
Census 2022,Municipality,Collins Chabane,Other,110,0.1,Limpopo,Vhembe,Collins Chabane,DsEnergyForCookings
Census 2022,Municipality,Collins Chabane,None,422,0.4,Limpopo,Vhembe,Collins Chabane,DsEnergyForCookings
Census 2022,Municipality,Makhado,Electricity from mains,51687,36.8,Limpopo,Vhembe,Makhado,DsEnergyForCookings
Census 2022,Municipality,Makhado,Gas,22192,15.8,Limpopo,Vhembe,Makhado,DsEnergyForCookings
Census 2022,Municipality,Makhado,Paraffin,1234,0.9,Limpopo,Vhembe,Makhado,DsEnergyForCookings
Census 2022,Municipality,Makhado,Wood,64688,46.1,Limpopo,Vhembe,Makhado,DsEnergyForCookings
Census 2022,Municipality,Makhado,Coal,68,0.0,Limpopo,Vhembe,Makhado,DsEnergyForCookings
Census 2022,Municipality,Makhado,Animal dung,5,0.0,Limpopo,Vhembe,Makhado,DsEnergyForCookings
Census 2022,Municipality,Makhado,Solar,140,0.1,Limpopo,Vhembe,Makhado,DsEnergyForCookings
Census 2022,Municipality,Makhado,Other,103,0.1,Limpopo,Vhembe,Makhado,DsEnergyForCookings
Census 2022,Municipality,Makhado,None,221,0.2,Limpopo,Vhembe,Makhado,DsEnergyForCookings
Census 2022,Municipality,Musina,Electricity from mains,21102,45.9,Limpopo,Vhembe,Musina,DsEnergyForCookings
Census 2022,Municipality,Musina,Gas,8147,17.7,Limpopo,Vhembe,Musina,DsEnergyForCookings
Census 2022,Municipality,Musina,Paraffin,79,0.2,Limpopo,Vhembe,Musina,DsEnergyForCookings
Census 2022,Municipality,Musina,Wood,16398,35.7,Limpopo,Vhembe,Musina,DsEnergyForCookings
Census 2022,Municipality,Musina,Coal,46,0.1,Limpopo,Vhembe,Musina,DsEnergyForCookings
Census 2022,Municipality,Musina,Animal dung,5,0.0,Limpopo,Vhembe,Musina,DsEnergyForCookings
Census 2022,Municipality,Musina,Solar,24,0.1,Limpopo,Vhembe,Musina,DsEnergyForCookings
Census 2022,Municipality,Musina,Other,42,0.1,Limpopo,Vhembe,Musina,DsEnergyForCookings
Census 2022,Municipality,Musina,None,91,0.2,Limpopo,Vhembe,Musina,DsEnergyForCookings
Census 2022,Municipality,Thulamela,Electricity from mains,53220,37.3,Limpopo,Vhembe,Thulamela,DsEnergyForCookings
Census 2022,Municipality,Thulamela,Gas,17715,12.4,Limpopo,Vhembe,Thulamela,DsEnergyForCookings
Census 2022,Municipality,Thulamela,Paraffin,146,0.1,Limpopo,Vhembe,Thulamela,DsEnergyForCookings
Census 2022,Municipality,Thulamela,Wood,70999,49.8,Limpopo,Vhembe,Thulamela,DsEnergyForCookings
Census 2022,Municipality,Thulamela,Coal,124,0.1,Limpopo,Vhembe,Thulamela,DsEnergyForCookings
Census 2022,Municipality,Thulamela,Animal dung,12,0.0,Limpopo,Vhembe,Thulamela,DsEnergyForCookings
Census 2022,Municipality,Thulamela,Solar,34,0.0,Limpopo,Vhembe,Thulamela,DsEnergyForCookings
Census 2022,Municipality,Thulamela,Other,92,0.1,Limpopo,Vhembe,Thulamela,DsEnergyForCookings
Census 2022,Municipality,Thulamela,None,186,0.1,Limpopo,Vhembe,Thulamela,DsEnergyForCookings
Census 2022,Municipality,Bela-Bela,Electricity from mains,11376,50.7,Limpopo,Waterberg,Bela-Bela,DsEnergyForCookings
Census 2022,Municipality,Bela-Bela,Gas,7263,32.4,Limpopo,Waterberg,Bela-Bela,DsEnergyForCookings
Census 2022,Municipality,Bela-Bela,Paraffin,1548,6.9,Limpopo,Waterberg,Bela-Bela,DsEnergyForCookings
Census 2022,Municipality,Bela-Bela,Wood,2108,9.4,Limpopo,Waterberg,Bela-Bela,DsEnergyForCookings
Census 2022,Municipality,Bela-Bela,Coal,19,0.1,Limpopo,Waterberg,Bela-Bela,DsEnergyForCookings
Census 2022,Municipality,Bela-Bela,Animal dung,5,0.0,Limpopo,Waterberg,Bela-Bela,DsEnergyForCookings
Census 2022,Municipality,Bela-Bela,Solar,59,0.3,Limpopo,Waterberg,Bela-Bela,DsEnergyForCookings
Census 2022,Municipality,Bela-Bela,Other,18,0.1,Limpopo,Waterberg,Bela-Bela,DsEnergyForCookings
Census 2022,Municipality,Bela-Bela,None,54,0.2,Limpopo,Waterberg,Bela-Bela,DsEnergyForCookings
Census 2022,Municipality,Lephalale,Electricity from mains,18996,43.3,Limpopo,Waterberg,Lephalale,DsEnergyForCookings
Census 2022,Municipality,Lephalale,Gas,12984,29.6,Limpopo,Waterberg,Lephalale,DsEnergyForCookings
Census 2022,Municipality,Lephalale,Paraffin,1178,2.7,Limpopo,Waterberg,Lephalale,DsEnergyForCookings
Census 2022,Municipality,Lephalale,Wood,10579,24.1,Limpopo,Waterberg,Lephalale,DsEnergyForCookings
Census 2022,Municipality,Lephalale,Coal,14,0.0,Limpopo,Waterberg,Lephalale,DsEnergyForCookings
Census 2022,Municipality,Lephalale,Animal dung,1,0.0,Limpopo,Waterberg,Lephalale,DsEnergyForCookings
Census 2022,Municipality,Lephalale,Solar,13,0.0,Limpopo,Waterberg,Lephalale,DsEnergyForCookings
Census 2022,Municipality,Lephalale,Other,23,0.1,Limpopo,Waterberg,Lephalale,DsEnergyForCookings
Census 2022,Municipality,Lephalale,None,45,0.1,Limpopo,Waterberg,Lephalale,DsEnergyForCookings
Census 2022,Municipality,Modimolle-Mookgophong,Electricity from mains,26538,57.5,Limpopo,Waterberg,Modimolle-Mookgophong,DsEnergyForCookings
Census 2022,Municipality,Modimolle-Mookgophong,Gas,13501,29.3,Limpopo,Waterberg,Modimolle-Mookgophong,DsEnergyForCookings
Census 2022,Municipality,Modimolle-Mookgophong,Paraffin,1045,2.3,Limpopo,Waterberg,Modimolle-Mookgophong,DsEnergyForCookings
Census 2022,Municipality,Modimolle-Mookgophong,Wood,4783,10.4,Limpopo,Waterberg,Modimolle-Mookgophong,DsEnergyForCookings
Census 2022,Municipality,Modimolle-Mookgophong,Coal,28,0.1,Limpopo,Waterberg,Modimolle-Mookgophong,DsEnergyForCookings
Census 2022,Municipality,Modimolle-Mookgophong,Animal dung,1,0.0,Limpopo,Waterberg,Modimolle-Mookgophong,DsEnergyForCookings
Census 2022,Municipality,Modimolle-Mookgophong,Solar,133,0.3,Limpopo,Waterberg,Modimolle-Mookgophong,DsEnergyForCookings
Census 2022,Municipality,Modimolle-Mookgophong,Other,19,0.0,Limpopo,Waterberg,Modimolle-Mookgophong,DsEnergyForCookings
Census 2022,Municipality,Modimolle-Mookgophong,None,70,0.2,Limpopo,Waterberg,Modimolle-Mookgophong,DsEnergyForCookings
Census 2022,Municipality,Mogalakwena,Electricity from mains,56908,52.1,Limpopo,Waterberg,Mogalakwena,DsEnergyForCookings
Census 2022,Municipality,Mogalakwena,Gas,25148,23.0,Limpopo,Waterberg,Mogalakwena,DsEnergyForCookings
Census 2022,Municipality,Mogalakwena,Paraffin,606,0.6,Limpopo,Waterberg,Mogalakwena,DsEnergyForCookings
Census 2022,Municipality,Mogalakwena,Wood,26414,24.2,Limpopo,Waterberg,Mogalakwena,DsEnergyForCookings
Census 2022,Municipality,Mogalakwena,Coal,41,0.0,Limpopo,Waterberg,Mogalakwena,DsEnergyForCookings
Census 2022,Municipality,Mogalakwena,Animal dung,6,0.0,Limpopo,Waterberg,Mogalakwena,DsEnergyForCookings
Census 2022,Municipality,Mogalakwena,Solar,20,0.0,Limpopo,Waterberg,Mogalakwena,DsEnergyForCookings
Census 2022,Municipality,Mogalakwena,Other,45,0.0,Limpopo,Waterberg,Mogalakwena,DsEnergyForCookings
Census 2022,Municipality,Mogalakwena,None,106,0.1,Limpopo,Waterberg,Mogalakwena,DsEnergyForCookings
Census 2022,Municipality,Thabazimbi,Electricity from mains,15669,58.4,Limpopo,Waterberg,Thabazimbi,DsEnergyForCookings
Census 2022,Municipality,Thabazimbi,Gas,8223,30.6,Limpopo,Waterberg,Thabazimbi,DsEnergyForCookings
Census 2022,Municipality,Thabazimbi,Paraffin,1309,4.9,Limpopo,Waterberg,Thabazimbi,DsEnergyForCookings
Census 2022,Municipality,Thabazimbi,Wood,1457,5.4,Limpopo,Waterberg,Thabazimbi,DsEnergyForCookings
Census 2022,Municipality,Thabazimbi,Coal,21,0.1,Limpopo,Waterberg,Thabazimbi,DsEnergyForCookings
Census 2022,Municipality,Thabazimbi,Animal dung,0,0.0,Limpopo,Waterberg,Thabazimbi,DsEnergyForCookings
Census 2022,Municipality,Thabazimbi,Solar,82,0.3,Limpopo,Waterberg,Thabazimbi,DsEnergyForCookings
Census 2022,Municipality,Thabazimbi,Other,21,0.1,Limpopo,Waterberg,Thabazimbi,DsEnergyForCookings
Census 2022,Municipality,Thabazimbi,None,51,0.2,Limpopo,Waterberg,Thabazimbi,DsEnergyForCookings
Census 2022,Municipality,Bushbuckridge,Electricity from mains,103348,61.5,Mpumalanga,Ehlanzeni,Bushbuckridge,DsEnergyForCookings
Census 2022,Municipality,Bushbuckridge,Gas,23482,14.0,Mpumalanga,Ehlanzeni,Bushbuckridge,DsEnergyForCookings
Census 2022,Municipality,Bushbuckridge,Paraffin,276,0.2,Mpumalanga,Ehlanzeni,Bushbuckridge,DsEnergyForCookings
Census 2022,Municipality,Bushbuckridge,Wood,40256,24.0,Mpumalanga,Ehlanzeni,Bushbuckridge,DsEnergyForCookings
Census 2022,Municipality,Bushbuckridge,Coal,92,0.1,Mpumalanga,Ehlanzeni,Bushbuckridge,DsEnergyForCookings
Census 2022,Municipality,Bushbuckridge,Animal dung,14,0.0,Mpumalanga,Ehlanzeni,Bushbuckridge,DsEnergyForCookings
Census 2022,Municipality,Bushbuckridge,Solar,9,0.0,Mpumalanga,Ehlanzeni,Bushbuckridge,DsEnergyForCookings
Census 2022,Municipality,Bushbuckridge,Other,105,0.1,Mpumalanga,Ehlanzeni,Bushbuckridge,DsEnergyForCookings
Census 2022,Municipality,Bushbuckridge,None,346,0.2,Mpumalanga,Ehlanzeni,Bushbuckridge,DsEnergyForCookings
Census 2022,Municipality,City of Mbombela,Electricity from mains,175551,81.6,Mpumalanga,Ehlanzeni,City of Mbombela,DsEnergyForCookings
Census 2022,Municipality,City of Mbombela,Gas,33064,15.4,Mpumalanga,Ehlanzeni,City of Mbombela,DsEnergyForCookings
Census 2022,Municipality,City of Mbombela,Paraffin,584,0.3,Mpumalanga,Ehlanzeni,City of Mbombela,DsEnergyForCookings
